ticket_id,customer_id,region,channel,category,priority,agent_id,created_date,resolved_date,first_response_time_hours,resolution_time_hours,csat_score,status,sla_breached
TKT001503,CUST_150,South,Portal,Billing,Medium,AGENT_04,2026-02-03,2026-02-04,19.6,30.8,4,Resolved,No
TKT000573,CUST_053,Central,Chat,Other,High,AGENT_01,2026-03-22,2026-03-22,3.6,8.5,5,Resolved,No
TKT001776,CUST_110,Central,Email,Account Access,Critical,AGENT_06,2026-03-08,2026-03-08,0.8,6.1,3,Resolved,Yes
TKT000139,CUST_087,North,Chat,Other,Low,AGENT_10,2026-03-09,2026-03-13,35.1,103.3,4,Resolved,Yes
TKT000499,CUST_055,South,Chat,Delivery Delay,Medium,AGENT_11,2026-06-29,2026-06-30,18.8,36.1,5,Resolved,Yes
TKT001635,CUST_116,Central,Chat,Account Access,Medium,AGENT_15,2026-01-07,2026-01-08,11.9,33.7,5,Closed,No
TKT003048,CUST_080,South,Chat,Billing,Medium,AGENT_11,2026-06-17,,21.6,,,Open,No
TKT004664,CUST_064,East,Chat,Other,Critical,AGENT_04,2026-02-07,2026-02-07,0.8,5.8,,Reopened,Yes
TKT000571,CUST_037,North,Chat,Account Access,High,AGENT_12,,,4.2,24.8,2,Resolved,Yes
TKT000662,CUST_136,Central,Email,Billing,Low,AGENT_12,2026-03-06,2026-03-09,47.4,93.0,2,Resolved,Yes
TKT004423,CUST_017,East,Chat,Account Access,Medium,AGENT_07,2026-01-24,2026-02-14,18.5,521.9,3,Resolved,Yes
TKT004773,CUST_086,South,Phone,Billing,Low,AGENT_01,2026-03-09,,30.9,,,Open,No
TKT002398,CUST_088,Central,Chat,Other,High,AGENT_05,2026-02-06,2026-02-06,5.3,22.9,3,Resolved,Yes
TKT002074,CUST_068,North,Portal,Delivery Delay,Low,AGENT_11,2026-01-08,2026-01-10,37.7,67.2,4,Resolved,No
TKT002600,CUST_003,North,Portal,Delivery Delay,High,AGENT_04,2026-04-02,,7.7,,,Open,No
TKT000156,CUST_010,Central,Email,Delivery Delay,Low,AGENT_02,2026-05-23,2026-05-28,9.5,125.1,5,Resolved,Yes
TKT003192,CUST_148,South,Portal,Damaged Goods,Medium,AGENT_04,2026-05-14,2026-05-17,9.8,79.0,4,Resolved,Yes
TKT001389,CUST_025,South,Email,Delivery Delay,Medium,AGENT_03,2026-03-30,2026-03-31,8.9,31.1,3,Resolved,No
TKT003763,CUST_078,East,Email,Delivery Delay,High,AGENT_12,2026-01-06,2026-01-06,2.6,16.9,5,Resolved,Yes
TKT001431,CUST_049,East,Email,Delivery Delay,Medium,AGENT_02,2026-05-31,2026-06-01,20.9,25.2,2,Closed,No
TKT002870,CUST_002,North,Chat,Delivery Delay,High,AGENT_04,2026-03-07,2026-03-07,3.7,16.7,4,Closed,Yes
TKT000852,CUST_149,South,Email,Account Access,Low,AGENT_10,2026-06-13,,9.0,55.4,5,Resolved,No
TKT002220,CUST_134,South,Email,Other,Medium,AGENT_07,2026-04-06,2026-04-21,23.8,363.3,5,Closed,Yes
TKT002118,CUST_054,East,Phone,Account Access,Critical,AGENT_14,2026-05-23,2026-05-23,1.2,,5,Resolved,No
TKT004815,CUST_090,South,Phone,Damaged Goods,Medium,AGENT_12,2026-01-05,2026-01-07,9.2,,5,Resolved,Yes
TKT004427,CUST_097,West,Email,Billing,Medium,AGENT_07,2026-05-16,2026-06-05,17.3,500.0,5,Resolved,Yes
TKT003843,CUST_126,Central,Phone,Delivery Delay,Medium,AGENT_07,2026-02-15,2026-03-08,12.0,504.6,4,Resolved,Yes
TKT004749,CUST_117,West,Email,Billing,Low,AGENT_09,2026-06-21,2026-06-24,42.3,73.4,3,Resolved,Yes
TKT000564,CUST_131,North,Email,Billing,Medium,AGENT_06,2026-05-12,2026-05-15,23.6,76.5,5,Closed,Yes
TKT001741,CUST_080,West,Email,Other,Medium,AGENT_03,2026-04-04,,9.7,26.9,5,Resolved,No
TKT000353,CUST_035,West,Email,Delivery Delay,Low,AGENT_05,2026-05-18,2026-05-20,17.9,57.3,5,Closed,No
TKT000657,CUST_146,North,Email,Damaged Goods,Medium,AGENT_04,2026-03-27,2026-03-28,5.3,34.3,4,Resolved,No
TKT003733,CUST_012,West,Email,Billing,Critical,AGENT_15,2026-05-01,2026-05-01,1.2,6.9,1,Resolved,Yes
TKT003540,CUST_133,Central,Portal,Delivery Delay,Low,AGENT_12,2026-03-14,2026-03-16,0.5,57.7,,Reopened,No
TKT001777,CUST_044,South,Email,Damaged Goods,Critical,AGENT_11,2026-05-15,2026-05-15,0.9,5.9,3,Resolved,Yes
TKT000147,CUST_127,South,Email,Delivery Delay,Low,AGENT_05,2026-06-14,2026-06-16,39.2,60.6,5,Resolved,No
TKT002761,CUST_089,South,Portal,Delivery Delay,Low,AGENT_07,2026-04-20,2026-06-09,40.4,1205.3,3,Resolved,Yes
TKT002766,CUST_030,West,Email,Delivery Delay,Low,AGENT_11,2026-01-24,2026-01-31,45.9,189.2,4,Resolved,Yes
TKT004442,CUST_018,South,Email,Delivery Delay,Medium,AGENT_02,2026-06-12,2026-06-14,18.1,59.7,3,Resolved,Yes
TKT003507,CUST_082,North,Chat,Billing,Medium,AGENT_07,2026-02-01,2026-02-13,5.4,288.1,5,Resolved,Yes
TKT002416,CUST_139,East,Phone,Delivery Delay,High,AGENT_05,2026-05-12,2026-05-13,4.7,,,Reopened,Yes
TKT001117,CUST_003,South,Phone,Delivery Delay,Medium,AGENT_15,2026-02-08,2026-02-10,1.3,67.4,4,Closed,Yes
TKT003354,CUST_141,North,Chat,Billing,Medium,AGENT_02,2026-01-23,,19.8,75.1,4,Closed,Yes
TKT004826,CUST_066,North,Chat,Billing,Medium,AGENT_08,2026-05-01,,12.8,,,Open,No
TKT001892,CUST_065,South,Email,Billing,Medium,AGENT_14,2026-06-09,2026-06-12,9.5,74.5,2,Resolved,Yes
TKT003706,CUST_014,Central,Email,Delivery Delay,Low,AGENT_05,2026-02-17,2026-02-19,23.4,55.9,2,Resolved,No
TKT003702,CUST_034,West,Email,Account Access,Low,AGENT_15,2026-04-16,2026-04-20,35.9,98.4,3,Closed,Yes
TKT004394,CUST_059,South,Email,Delivery Delay,High,AGENT_06,2026-03-29,2026-03-29,1.6,15.7,5,Resolved,Yes
TKT001104,CUST_116,West,Phone,Billing,Low,AGENT_11,2026-03-22,2026-03-26,43.4,,,Reopened,Yes
TKT004558,CUST_115,Central,Email,Delivery Delay,Critical,AGENT_06,2026-06-27,2026-06-27,0.8,-9.6,3,Resolved,Yes
TKT003720,CUST_078,East,Email,Delivery Delay,Low,AGENT_04,2026-05-27,2026-06-01,17.8,136.4,5,Resolved,Yes
TKT000237,CUST_027,Central,Portal,Delivery Delay,Critical,AGENT_07,2026-02-10,2026-02-11,0.5,43.8,,Reopened,Yes
TKT002211,CUST_143,Central,Phone,Billing,Low,AGENT_01,2026-05-17,2026-05-20,30.0,,4,Resolved,Yes
TKT001666,CUST_043,North,Email,Delivery Delay,Low,AGENT_05,2026-03-21,2026-03-25,21.1,106.5,3,Resolved,Yes
TKT004139,CUST_104,South,Portal,Damaged Goods,Medium,AGENT_13,2026-03-04,,15.4,37.5,5,Resolved,Yes
TKT003559,CUST_054,West,Portal,Delivery Delay,Critical,AGENT_15,2026-04-27,2026-04-27,1.5,5.3,4,Resolved,Yes
TKT002379,CUST_107,North,Portal,Account Access,Medium,AGENT_11,2026-02-07,2026-02-09,11.0,48.2,4,Resolved,Yes
TKT001687,CUST_014,West,Email,Damaged Goods,High,AGENT_01,2026-05-25,2026-05-25,7.5,15.5,5,Resolved,Yes
TKT000555,CUST_078,North,Chat,Other,Medium,AGENT_09,2026-05-18,,23.2,,,Open,No
TKT001446,CUST_083,South,Email,Delivery Delay,Medium,AGENT_04,2026-01-31,2026-02-01,18.5,46.1,4,Resolved,Yes
TKT004999,CUST_008,South,Portal,Delivery Delay,Low,AGENT_02,2026-06-28,2026-07-02,4.6,119.1,,Reopened,Yes
TKT003297,CUST_141,East,Portal,Account Access,Low,AGENT_04,2026-05-06,2026-05-12,24.8,154.3,4,Resolved,Yes
TKT003474,CUST_077,East,Email,Delivery Delay,Low,AGENT_07,2026-01-07,,8.7,745.2,4,Resolved,Yes
TKT004891,CUST_142,Central,Phone,Billing,Low,AGENT_15,2026-03-01,2026-03-04,21.4,,1,Resolved,Yes
TKT000698,CUST_045,South,Email,Damaged Goods,High,AGENT_12,2026-04-15,2026-04-16,3.5,24.4,4,Resolved,Yes
TKT000249,CUST_067,North,Email,Account Access,Critical,AGENT_02,2026-03-13,2026-03-13,1.7,4.8,5,Closed,Yes
TKT000917,CUST_115,South,Phone,Damaged Goods,Medium,AGENT_08,2026-03-23,2026-03-25,3.4,,5,Resolved,Yes
TKT003349,CUST_150,West,Email,Delivery Delay,High,AGENT_01,2026-01-03,2026-01-03,3.5,7.6,2,Resolved,No
TKT001797,CUST_015,South,Email,Account Access,Low,AGENT_06,2026-03-15,2026-03-15,8.3,18.7,5,Resolved,No
TKT004101,CUST_138,South,Portal,Other,Low,AGENT_06,2026-05-08,2026-05-14,40.8,158.3,4,Resolved,Yes
TKT003664,CUST_073,West,Email,Delivery Delay,Low,AGENT_04,2026-03-07,2026-03-11,46.5,99.4,5,Resolved,Yes
TKT004545,CUST_052,West,Email,Delivery Delay,Critical,AGENT_11,2026-01-20,2026-01-20,0.7,4.2,4,Resolved,Yes
TKT003169,CUST_046,South,Chat,Account Access,Critical,AGENT_14,2026-02-25,2026-02-25,1.3,5.9,5,Resolved,Yes
TKT004123,CUST_121,South,Portal,Damaged Goods,Medium,AGENT_03,2026-06-09,2026-06-10,4.4,35.0,4,Resolved,No
TKT001852,CUST_093,West,Email,Billing,High,AGENT_03,2026-02-17,2026-02-18,6.6,24.5,5,Resolved,Yes
TKT002377,CUST_077,Central,Email,Billing,Medium,AGENT_12,2026-04-05,2026-04-06,18.5,24.7,5,Resolved,No
TKT002111,CUST_080,South,Phone,Billing,Low,AGENT_10,2026-05-07,2026-05-12,45.7,,5,Resolved,Yes
TKT000137,CUST_121,West,Phone,Delivery Delay,Medium,AGENT_07,2026-05-25,2026-06-23,8.1,,4,Closed,Yes
TKT004675,CUST_142,South,Email,Other,Low,AGENT_14,2026-05-08,2026-05-08,1.9,6.2,5,Closed,No
TKT000058,CUST_139,South,Chat,Other,Low,AGENT_12,2026-03-09,2026-03-13,40.0,110.3,4,Resolved,Yes
TKT000422,CUST_105,South,Portal,Delivery Delay,Low,AGENT_13,2026-03-01,2026-03-03,45.3,-11.8,4,Resolved,No
TKT000235,CUST_018,West,Portal,Billing,Medium,AGENT_02,2026-05-30,2026-06-01,20.8,56.7,4,Resolved,Yes
TKT001279,CUST_146,South,Email,Account Access,Medium,AGENT_12,2026-06-19,2026-06-21,22.3,71.8,5,Resolved,Yes
TKT002233,CUST_146,East,Chat,Delivery Delay,Low,AGENT_12,2026-03-04,2026-03-04,15.4,20.5,5,Resolved,No
TKT001027,CUST_047,South,Email,Billing,Critical,AGENT_10,2026-03-18,2026-03-18,1.3,5.8,5,Resolved,Yes
TKT004070,CUST_048,Central,Phone,Damaged Goods,Low,AGENT_03,2026-03-10,2026-03-12,45.6,,5,Resolved,No
TKT004821,CUST_039,South,Chat,Billing,Medium,AGENT_07,2026-02-17,2026-03-18,22.2,699.0,5,Resolved,Yes
TKT004690,CUST_083,East,Email,Billing,Critical,AGENT_06,2026-01-05,,1.9,,,Open,No
TKT001891,CUST_041,South,Phone,Delivery Delay,Medium,AGENT_09,2026-05-11,2026-05-13,20.9,,5,Resolved,Yes
TKT000134,CUST_084,East,Email,Billing,Low,AGENT_15,2026-03-12,2026-03-15,4.0,74.0,5,Resolved,Yes
TKT002564,CUST_071,North,Chat,Delivery Delay,Medium,AGENT_13,2026-03-30,2026-04-01,1.1,-3.9,5,Resolved,Yes
TKT000538,CUST_094,North,Chat,Damaged Goods,Medium,AGENT_12,2026-04-08,2026-04-09,13.8,44.8,5,Resolved,Yes
TKT004274,CUST_145,Central,Phone,Delivery Delay,High,AGENT_04,2026-02-26,2026-02-26,2.5,,4,Closed,Yes
TKT004865,CUST_079,West,Portal,Other,Medium,AGENT_08,2026-02-15,,3.1,,,Open,No
TKT002340,CUST_145,East,Phone,Other,Low,AGENT_05,2026-06-19,2026-06-20,36.1,,2,Closed,No
TKT002092,CUST_025,East,Email,Delivery Delay,Critical,AGENT_08,2026-03-13,,1.6,,,Open,No
TKT001738,CUST_070,West,Email,Account Access,High,AGENT_04,2026-04-07,,4.9,26.7,5,Resolved,Yes
TKT002524,CUST_010,South,Phone,Billing,High,AGENT_13,2026-02-21,2026-02-22,3.5,,5,Closed,Yes
TKT001696,CUST_109,North,Chat,Delivery Delay,High,AGENT_14,2026-04-30,2026-04-30,7.5,13.4,5,Resolved,Yes
TKT001686,CUST_063,West,Chat,Billing,High,AGENT_04,2026-06-25,2026-06-26,2.8,26.5,5,Resolved,Yes
TKT004512,CUST_147,South,Portal,Billing,High,AGENT_01,2026-02-02,2026-02-02,6.6,-4.0,4,Resolved,Yes
TKT002916,CUST_098,West,Email,Delivery Delay,Medium,AGENT_04,2026-03-28,2026-03-29,12.8,45.4,4,Closed,Yes
TKT000104,CUST_122,Central,Chat,Billing,High,AGENT_14,2026-05-27,2026-05-28,4.9,27.2,4,Resolved,Yes
TKT000242,CUST_072,East,Chat,Delivery Delay,High,AGENT_04,2026-06-25,2026-06-26,0.6,24.2,5,Resolved,Yes
TKT004643,CUST_065,Central,Phone,Billing,Medium,AGENT_09,2026-03-29,2026-03-30,13.6,,4,Closed,No
TKT003974,CUST_080,Central,Phone,Billing,Low,AGENT_02,2026-02-07,2026-02-10,38.0,,,Reopened,Yes
TKT000042,CUST_014,South,Email,Damaged Goods,Medium,AGENT_14,2026-02-08,2026-02-09,7.8,37.1,5,Resolved,Yes
TKT003286,CUST_055,South,Chat,Billing,Medium,AGENT_14,2026-06-29,,3.8,,,Open,No
TKT000757,CUST_031,South,Phone,Billing,Medium,AGENT_12,2026-06-29,2026-07-02,6.4,,5,Resolved,Yes
TKT001610,CUST_067,West,Portal,Damaged Goods,Medium,AGENT_01,2026-02-27,,19.6,71.4,,Reopened,Yes
TKT001195,CUST_033,East,Chat,Delivery Delay,High,AGENT_09,2026-01-04,,5.3,13.5,2,Resolved,Yes
TKT002431,CUST_017,North,Email,Other,Critical,AGENT_13,2026-06-16,2026-06-16,1.6,3.8,,Reopened,No
TKT003466,CUST_124,East,Portal,Billing,High,AGENT_02,2026-05-26,2026-05-27,5.8,29.6,4,Resolved,Yes
TKT001621,CUST_045,East,Chat,Account Access,Medium,AGENT_05,2026-05-23,2026-05-26,7.6,78.3,5,Resolved,Yes
TKT001921,CUST_059,East,Email,Damaged Goods,Low,AGENT_07,2026-04-26,,29.9,1954.7,4,Closed,Yes
TKT002737,CUST_073,Central,Portal,Account Access,Low,AGENT_11,2026-03-13,2026-03-14,21.5,44.8,,Reopened,No
TKT000114,CUST_021,South,Email,Other,Low,AGENT_13,2026-02-16,2026-02-19,46.0,93.7,,Reopened,Yes
TKT003014,CUST_092,East,Portal,Damaged Goods,Medium,AGENT_01,2026-01-10,2026-01-11,12.5,31.7,2,Resolved,No
TKT002587,CUST_047,East,Portal,Delivery Delay,Low,AGENT_05,2026-02-26,2026-02-27,7.9,42.8,5,Resolved,No
TKT000390,CUST_049,South,Phone,Billing,Critical,AGENT_13,2026-05-04,2026-05-04,1.2,,5,Resolved,No
TKT002713,CUST_005,West,Email,Billing,Low,AGENT_05,2026-02-20,2026-02-23,43.4,82.8,3,Closed,Yes
TKT000965,CUST_100,East,Portal,Account Access,Low,AGENT_13,,2026-04-04,40.1,53.2,2,Resolved,No
TKT004674,CUST_104,Central,Email,Damaged Goods,Critical,AGENT_09,2026-05-11,2026-05-11,1.2,4.9,4,Resolved,Yes
TKT003345,CUST_103,Central,Phone,Delivery Delay,Low,AGENT_07,2026-06-13,2026-07-26,5.0,,2,Closed,Yes
TKT003182,CUST_064,South,Email,Delivery Delay,Low,AGENT_06,2026-03-17,2026-03-23,25.0,149.6,1,Resolved,Yes
TKT001035,CUST_057,South,Email,Delivery Delay,High,AGENT_12,2026-04-11,,5.6,,,Open,No
TKT001247,CUST_063,West,Email,Delivery Delay,Medium,AGENT_08,2026-04-25,2026-04-26,5.5,42.1,5,Closed,Yes
TKT000307,CUST_033,West,Chat,Damaged Goods,Medium,AGENT_08,2026-04-30,,8.1,,,Open,No
TKT001009,CUST_074,Central,Phone,Delivery Delay,Medium,AGENT_11,2026-06-07,2026-06-08,24.0,,5,Resolved,No
TKT002395,CUST_105,West,Chat,Delivery Delay,High,AGENT_11,2026-04-15,,1.2,7.6,3,Resolved,No
TKT000372,CUST_136,Central,Email,Billing,Low,AGENT_13,2026-05-27,2026-05-30,38.1,95.4,,Reopened,Yes
TKT002294,CUST_001,Central,Portal,Account Access,Low,AGENT_07,2026-03-15,2026-03-30,25.8,361.5,4,Resolved,Yes
TKT001185,CUST_092,Central,Chat,Damaged Goods,Medium,AGENT_14,2026-05-29,,4.8,43.5,4,Resolved,Yes
TKT002008,CUST_032,North,Email,Other,High,AGENT_04,2026-03-06,2026-03-06,7.4,12.3,4,Resolved,Yes
TKT001487,CUST_103,North,Portal,Other,Medium,AGENT_10,2026-04-15,2026-04-16,11.1,41.6,2,Resolved,Yes
TKT003465,CUST_130,North,Email,Account Access,Low,AGENT_07,2026-06-05,2026-08-22,29.8,1882.5,5,Resolved,Yes
TKT001410,CUST_043,Central,Chat,Billing,Medium,AGENT_06,2026-05-19,,2.3,13.5,5,Resolved,No
TKT001727,CUST_133,West,Email,Billing,Critical,AGENT_11,2026-04-27,2026-04-27,0.7,5.7,,Reopened,Yes
TKT002400,CUST_093,North,Email,Damaged Goods,High,AGENT_07,2026-02-11,2026-02-14,2.2,87.9,3,Resolved,Yes
TKT001031,CUST_007,Central,Phone,Billing,Medium,AGENT_01,2026-04-13,2026-04-13,0.9,,3,Resolved,No
TKT004637,CUST_088,Central,Portal,Other,Medium,AGENT_01,2026-03-26,,6.8,,,Open,No
TKT004173,CUST_121,South,Chat,Delivery Delay,Low,AGENT_04,2026-01-10,2026-01-12,36.4,66.2,5,Resolved,No
TKT000928,CUST_033,North,Chat,Billing,Low,AGENT_11,2026-02-19,2026-02-21,8.0,71.8,5,Resolved,No
TKT002806,CUST_003,West,Email,Damaged Goods,High,AGENT_10,2026-06-08,,7.4,,,Open,No
TKT002421,CUST_033,Central,Email,Delivery Delay,Medium,AGENT_13,2026-05-19,,15.3,84.6,4,Resolved,Yes
TKT003620,CUST_096,East,Phone,Billing,Medium,AGENT_10,2026-01-25,2026-01-25,5.0,,3,Resolved,No
TKT001147,CUST_067,North,Chat,Billing,Low,AGENT_02,2026-03-13,2026-03-14,23.1,33.9,3,Resolved,No
TKT001831,CUST_054,West,Phone,Damaged Goods,Medium,AGENT_01,2026-01-12,2026-01-14,6.6,,2,Resolved,Yes
TKT002386,CUST_046,East,Chat,Billing,Low,AGENT_05,,2026-01-26,26.0,56.1,,Reopened,No
TKT001997,CUST_053,East,Chat,Delivery Delay,High,AGENT_15,2026-03-12,2026-03-12,4.7,18.2,5,Closed,Yes
TKT001983,CUST_138,East,Email,Other,Medium,AGENT_06,2026-03-22,2026-03-23,2.5,36.6,4,Resolved,Yes
TKT004002,CUST_139,South,Email,Billing,Low,AGENT_15,2026-03-10,2026-03-15,31.0,125.0,1,Resolved,Yes
TKT002500,CUST_093,North,Email,Delivery Delay,Critical,AGENT_14,2026-01-28,2026-01-28,1.6,6.8,5,Resolved,Yes
TKT003592,CUST_016,West,Email,Delivery Delay,High,AGENT_13,2026-01-14,2026-01-15,7.4,29.3,5,Resolved,Yes
TKT003775,CUST_004,East,Portal,Damaged Goods,Low,AGENT_02,2026-01-07,2026-01-10,25.2,91.9,5,Resolved,Yes
TKT004205,CUST_126,North,Portal,Delivery Delay,High,AGENT_09,2026-03-21,2026-03-21,4.1,14.8,2,Resolved,Yes
TKT003638,CUST_145,North,Email,Delivery Delay,Low,AGENT_12,2026-03-31,2026-04-04,43.1,104.2,5,Resolved,Yes
TKT000448,CUST_115,Central,Email,Billing,Low,AGENT_08,2026-05-05,2026-05-06,22.1,35.7,4,Resolved,No
TKT001775,CUST_088,West,Email,Other,Medium,AGENT_02,2026-06-02,,20.5,78.9,1,Resolved,Yes
TKT004843,CUST_108,West,Chat,Account Access,Medium,AGENT_06,2026-05-09,,21.4,,,Open,No
TKT001583,CUST_080,South,Phone,Billing,Medium,AGENT_03,2026-04-29,2026-04-30,7.5,,4,Resolved,Yes
TKT000395,CUST_121,Central,Portal,Delivery Delay,Medium,AGENT_14,2026-04-10,2026-04-13,22.6,81.5,5,Resolved,Yes
TKT001856,CUST_032,East,Phone,Damaged Goods,Low,AGENT_09,2026-05-27,2026-06-01,18.2,,5,Resolved,Yes
TKT002698,CUST_145,South,Email,Account Access,Medium,AGENT_13,2026-06-30,,18.1,49.2,4,Closed,Yes
TKT001504,CUST_004,East,Chat,Billing,High,AGENT_14,2026-04-02,2026-04-03,7.0,27.4,5,Resolved,Yes
TKT003751,CUST_094,North,Phone,Billing,Medium,AGENT_08,2026-06-17,,0.9,,,Open,No
TKT000775,CUST_112,South,Chat,Other,Medium,AGENT_14,2026-01-07,,19.4,74.5,5,Resolved,Yes
TKT000204,CUST_103,East,Phone,Billing,High,AGENT_15,2026-02-22,,6.6,,,Open,No
TKT000795,CUST_137,South,Portal,Billing,Medium,AGENT_15,2026-01-02,2026-01-02,15.3,21.0,,Reopened,No
TKT004248,CUST_047,West,Email,Other,Low,AGENT_14,2026-02-09,2026-02-14,10.2,131.6,5,Resolved,Yes
TKT000582,CUST_028,Central,Chat,Billing,High,AGENT_10,2026-04-15,2026-04-15,3.2,16.9,4,Closed,Yes
TKT004528,CUST_053,North,Email,Delivery Delay,High,AGENT_13,2026-04-01,,6.3,17.2,,Reopened,Yes
TKT004131,CUST_141,Central,Email,Delivery Delay,High,AGENT_01,2026-01-31,2026-01-31,4.6,13.5,2,Resolved,Yes
TKT001462,CUST_147,South,Chat,Delivery Delay,Low,AGENT_13,2026-01-14,2026-01-17,11.4,77.2,,Reopened,Yes
TKT004980,CUST_043,Central,Chat,Billing,Medium,AGENT_05,2026-05-08,2026-05-09,15.4,39.5,4,Resolved,Yes
TKT001057,CUST_125,South,Chat,Billing,Low,AGENT_13,2026-01-30,,25.5,163.6,,Reopened,Yes
TKT003797,CUST_137,Central,Chat,Damaged Goods,Medium,AGENT_01,2026-02-17,,11.9,,,Open,No
TKT000111,CUST_145,East,Phone,Delivery Delay,High,AGENT_07,2026-01-07,,7.0,119.8,4,Resolved,Yes
TKT004264,CUST_016,Central,Chat,Billing,Low,AGENT_11,2026-06-12,2026-06-15,39.3,84.7,2,Resolved,Yes
TKT003556,CUST_006,East,Email,Delivery Delay,Medium,AGENT_14,2026-02-09,2026-02-12,16.8,84.3,3,Closed,Yes
TKT000394,CUST_144,West,Chat,Delivery Delay,Medium,AGENT_01,2026-01-29,2026-01-30,7.9,29.7,5,Resolved,No
TKT000664,CUST_148,Central,Phone,Delivery Delay,High,AGENT_14,,2026-02-26,5.0,,,Reopened,Yes
TKT001380,CUST_069,North,Chat,Account Access,Medium,AGENT_02,2026-05-06,,15.9,,,Open,No
TKT003683,CUST_115,East,Phone,Delivery Delay,Low,AGENT_09,2026-02-25,2026-02-26,21.7,,5,Resolved,No
TKT000923,CUST_108,Central,Chat,Account Access,Low,AGENT_06,2026-06-21,2026-06-22,22.0,29.9,5,Resolved,No
TKT001771,CUST_015,West,Email,Account Access,High,AGENT_05,2026-05-21,,4.4,,,Open,No
TKT002192,CUST_068,East,Phone,Delivery Delay,Medium,AGENT_02,2026-06-16,2026-06-17,19.0,,4,Resolved,No
TKT004791,CUST_066,Central,Chat,Delivery Delay,High,AGENT_01,2026-01-07,2026-01-07,2.1,12.7,5,Resolved,Yes
TKT001998,CUST_003,South,Email,Account Access,Medium,AGENT_13,2026-01-14,2026-01-17,21.4,85.8,5,Resolved,Yes
TKT001691,CUST_078,South,Chat,Delivery Delay,Low,AGENT_11,2026-01-13,2026-01-17,39.0,103.9,5,Resolved,Yes
TKT004964,CUST_133,East,Portal,Delivery Delay,Medium,AGENT_11,2026-01-31,2026-02-01,13.8,42.7,1,Resolved,Yes
TKT003569,CUST_131,North,Chat,Other,Medium,AGENT_04,2026-03-16,2026-03-18,11.2,50.9,,Reopened,Yes
TKT003905,CUST_119,South,Chat,Other,Medium,AGENT_15,2026-04-14,2026-04-16,12.7,49.3,4,Resolved,Yes
TKT004610,CUST_039,Central,Email,Account Access,High,AGENT_14,2026-03-16,2026-03-16,5.3,12.3,3,Resolved,Yes
TKT002623,CUST_049,South,Phone,Account Access,High,AGENT_04,2026-05-11,2026-05-11,4.5,,4,Resolved,Yes
TKT004217,CUST_136,East,Phone,Delivery Delay,High,AGENT_03,2026-01-28,,0.8,,,Reopened,Yes
TKT001065,CUST_017,South,Portal,Billing,High,AGENT_05,2026-03-31,2026-03-31,7.5,17.3,3,Resolved,Yes
TKT004609,CUST_093,Central,Email,Other,High,AGENT_10,2026-03-04,2026-03-04,0.9,21.7,5,Resolved,Yes
TKT000936,CUST_104,East,Email,Billing,Low,AGENT_04,2026-04-30,2026-05-01,11.6,31.6,1,Closed,No
TKT003303,CUST_125,Central,Portal,Billing,Medium,AGENT_09,2026-06-25,,8.5,53.5,,Reopened,Yes
TKT000050,CUST_042,East,Phone,Billing,High,AGENT_01,2026-01-12,,1.8,,,Open,No
TKT002093,CUST_003,North,Email,Billing,Low,AGENT_09,2026-03-09,2026-03-14,43.7,135.1,3,Resolved,Yes
TKT001329,CUST_118,North,Phone,Delivery Delay,Critical,AGENT_08,2026-05-17,,1.3,,5,Resolved,No
TKT004104,CUST_120,West,Email,Delivery Delay,Low,AGENT_09,2026-06-03,,33.5,,,Open,No
TKT001244,CUST_112,North,Phone,Delivery Delay,Medium,AGENT_14,2026-01-11,2026-01-12,13.7,30.8,2,Resolved,No
TKT000625,CUST_089,East,Portal,Account Access,Low,AGENT_03,2026-01-09,,16.0,123.3,3,Resolved,Yes
TKT000792,CUST_013,West,Email,Other,Medium,AGENT_09,2026-04-01,,7.3,,,Open,No
TKT004376,CUST_034,Central,Chat,Delivery Delay,High,AGENT_13,2026-05-23,2026-05-24,2.6,25.6,4,Closed,Yes
TKT003575,CUST_092,West,Portal,Delivery Delay,Medium,AGENT_02,2026-01-05,2026-01-07,1.7,60.6,4,Closed,Yes
TKT003771,CUST_131,Central,Email,Billing,High,AGENT_03,2026-04-24,,4.2,,,Open,No
TKT004776,CUST_039,North,Email,Delivery Delay,Medium,AGENT_09,2026-04-18,2026-04-19,12.3,33.8,4,Resolved,No
TKT000317,CUST_116,North,Email,Billing,Low,AGENT_14,2026-03-28,2026-04-02,19.5,143.5,4,Resolved,Yes
TKT000218,CUST_099,West,Phone,Delivery Delay,Medium,AGENT_13,2026-02-25,2026-02-27,5.5,61.3,5,Closed,Yes
TKT002166,CUST_029,North,Portal,Other,Low,AGENT_04,2026-04-25,2026-05-01,31.2,146.4,4,Resolved,Yes
TKT002626,CUST_024,West,Email,Damaged Goods,Low,AGENT_05,2026-01-25,,27.2,,,Open,No
TKT002108,CUST_067,East,Phone,Delivery Delay,Critical,AGENT_13,2026-05-02,,1.6,,,Open,No
TKT002045,CUST_047,South,Portal,Billing,Medium,AGENT_14,2026-01-18,2026-01-19,21.3,44.1,2,Resolved,Yes
TKT004987,CUST_032,South,Phone,Delivery Delay,Low,AGENT_11,2026-04-02,,22.3,,3,Resolved,Yes
TKT000568,CUST_013,Central,Portal,Billing,Low,AGENT_06,2026-03-03,2026-03-06,38.6,72.9,4,Resolved,Yes
